"","DATE","Jan.CPI","state_code","Change.in.Total.Homelessness..2021.2022","Change.in.Total.Homelessness..2020.2022","Change.in.Total.Homelessness..2019.2022","Change.in.Total.Homelessness..2018.2022","Change.in.Total.Homelessness..2017.2022","Change.in.Total.Homelessness..2016.2022","Change.in.Total.Homelessness..2015.2022","Change.in.Total.Homelessness..2014.2022","Change.in.Total.Homelessness..2013.2022","Change.in.Total.Homelessness..2012.2022","state","property_type","median_sale_price","Overall.Homeless..2012","Overall.Homeless..2013","Overall.Homeless..2014","Overall.Homeless...Under.18..2014","Overall.Homeless...Age.18.to.24..2014","Overall.Homeless...Over.24..2014","Overall.Homeless..2015","Overall.Homeless...Under.18..2015","Overall.Homeless...Age.18.to.24..2015","Overall.Homeless...Over.24..2015","Overall.Homeless..2016","Overall.Homeless...Under.18..2016","Overall.Homeless...Age.18.to.24..2016","Overall.Homeless...Over.24..2016","Overall.Homeless..2017","Overall.Homeless...Under.18..2017","Overall.Homeless...Age.18.to.24..2017","Overall.Homeless...Over.24..2017","Overall.Homeless..2018","Overall.Homeless...Under.18..2018","Overall.Homeless...Age.18.to.24..2018","Overall.Homeless...Over.24..2018","Overall.Homeless..2019","Overall.Homeless...Under.18..2019","Overall.Homeless...Age.18.to.24..2019","Overall.Homeless...Over.24..2019","Overall.Homeless..2020","Overall.Homeless...Under.18..2020","Overall.Homeless...Age.18.to.24..2020","Overall.Homeless...Over.24..2020","Overall.Homeless..2021","Overall.Homeless...Under.18..2021","Overall.Homeless...Age.18.to.24..2021","Overall.Homeless...Over.24..2021","Overall.Homeless..2022","Overall.Homeless...Under.18..2022","Overall.Homeless...Age.18.to.24..2022","Overall.Homeless...Over.24..2022","state.income","homelessness_final_change","inflation_adjusted_price","region"
"2208","2021",261.582,"LA","246.0%","132.4%","150.7%","141.0%","123.1%","84.6%","80.7%","60.1%","41.1%","-5.1%","Louisiana","Townhouse",190200,"7,772","5,226","4,606","860","470","3,276","4,081","581","443","3,057","3,994","608","405","2,981","3,305","527","238","2,540","3,059","371","219","2,469","2,941","375","182","2,384","3,173","396","275","2,502","2,131","298","146","1,205","7,373","2,262","211","4,900",61690,"decreased",204427,"South"
"2209","2021",261.582,"MA","2.8%","-13.7%","-16.0%","-22.7%","-11.7%","-20.9%","-26.6%","-27.0%","-18.5%","-11.4%","Massachusetts","All Residential",479200,"17,501","19,029","21,237","8,916","1,975","10,346","21,135","8,583","2,047","10,505","19,608","7,764","1,492","10,352","17,565","6,465","1,510","9,590","20,068","7,660","1,674","10,734","18,471","7,357","1,540","9,574","17,975","7,092","1,404","9,479","15,079","5,900","1,165","7,998","15,507","5,977","1,187","8,343",93340,"decreased",515044,"Northeast"
"2210","2021",261.582,"MA","2.8%","-13.7%","-16.0%","-22.7%","-11.7%","-20.9%","-26.6%","-27.0%","-18.5%","-11.4%","Massachusetts","Condo/Co-op",445600,"17,501","19,029","21,237","8,916","1,975","10,346","21,135","8,583","2,047","10,505","19,608","7,764","1,492","10,352","17,565","6,465","1,510","9,590","20,068","7,660","1,674","10,734","18,471","7,357","1,540","9,574","17,975","7,092","1,404","9,479","15,079","5,900","1,165","7,998","15,507","5,977","1,187","8,343",93340,"decreased",478930,"Northeast"
"2211","2021",261.582,"MA","2.8%","-13.7%","-16.0%","-22.7%","-11.7%","-20.9%","-26.6%","-27.0%","-18.5%","-11.4%","Massachusetts","Multi-Family (2-4 Unit)",524800,"17,501","19,029","21,237","8,916","1,975","10,346","21,135","8,583","2,047","10,505","19,608","7,764","1,492","10,352","17,565","6,465","1,510","9,590","20,068","7,660","1,674","10,734","18,471","7,357","1,540","9,574","17,975","7,092","1,404","9,479","15,079","5,900","1,165","7,998","15,507","5,977","1,187","8,343",93340,"decreased",564054,"Northeast"
"2212","2021",261.582,"MA","2.8%","-13.7%","-16.0%","-22.7%","-11.7%","-20.9%","-26.6%","-27.0%","-18.5%","-11.4%","Massachusetts","Single Family Residential",479700,"17,501","19,029","21,237","8,916","1,975","10,346","21,135","8,583","2,047","10,505","19,608","7,764","1,492","10,352","17,565","6,465","1,510","9,590","20,068","7,660","1,674","10,734","18,471","7,357","1,540","9,574","17,975","7,092","1,404","9,479","15,079","5,900","1,165","7,998","15,507","5,977","1,187","8,343",93340,"decreased",515581,"Northeast"
"2213","2021",261.582,"MA","2.8%","-13.7%","-16.0%","-22.7%","-11.7%","-20.9%","-26.6%","-27.0%","-18.5%","-11.4%","Massachusetts","Townhouse",436200,"17,501","19,029","21,237","8,916","1,975","10,346","21,135","8,583","2,047","10,505","19,608","7,764","1,492","10,352","17,565","6,465","1,510","9,590","20,068","7,660","1,674","10,734","18,471","7,357","1,540","9,574","17,975","7,092","1,404","9,479","15,079","5,900","1,165","7,998","15,507","5,977","1,187","8,343",93340,"decreased",468827,"Northeast"
"2214","2021",261.582,"MD","17.6%","-15.9%","-18.5%","-25.1%","-26.2%","-30.4%","-36.2%","-31.9%","-34.8%","-43.4%","Maryland","All Residential",335200,"9,454","8,205","7,856","1,812","592","5,452","8,390","1,908","664","5,818","7,689","1,705","463","5,521","7,247","1,370","422","5,455","7,144","1,399","397","5,348","6,561","1,214","399","4,948","6,360","1,215","346","4,799","4,550","785","375","3,361","5,349","1,080","354","3,915",105000,"decreased",360273,"South"
"2215","2021",261.582,"MD","17.6%","-15.9%","-18.5%","-25.1%","-26.2%","-30.4%","-36.2%","-31.9%","-34.8%","-43.4%","Maryland","Condo/Co-op",214300,"9,454","8,205","7,856","1,812","592","5,452","8,390","1,908","664","5,818","7,689","1,705","463","5,521","7,247","1,370","422","5,455","7,144","1,399","397","5,348","6,561","1,214","399","4,948","6,360","1,215","346","4,799","4,550","785","375","3,361","5,349","1,080","354","3,915",105000,"decreased",230329,"South"
"2216","2021",261.582,"MD","17.6%","-15.9%","-18.5%","-25.1%","-26.2%","-30.4%","-36.2%","-31.9%","-34.8%","-43.4%","Maryland","Multi-Family (2-4 Unit)",156200,"9,454","8,205","7,856","1,812","592","5,452","8,390","1,908","664","5,818","7,689","1,705","463","5,521","7,247","1,370","422","5,455","7,144","1,399","397","5,348","6,561","1,214","399","4,948","6,360","1,215","346","4,799","4,550","785","375","3,361","5,349","1,080","354","3,915",105000,"decreased",167884,"South"
"2217","2021",261.582,"MD","17.6%","-15.9%","-18.5%","-25.1%","-26.2%","-30.4%","-36.2%","-31.9%","-34.8%","-43.4%","Maryland","Single Family Residential",412600,"9,454","8,205","7,856","1,812","592","5,452","8,390","1,908","664","5,818","7,689","1,705","463","5,521","7,247","1,370","422","5,455","7,144","1,399","397","5,348","6,561","1,214","399","4,948","6,360","1,215","346","4,799","4,550","785","375","3,361","5,349","1,080","354","3,915",105000,"decreased",443462,"South"
"2218","2021",261.582,"MD","17.6%","-15.9%","-18.5%","-25.1%","-26.2%","-30.4%","-36.2%","-31.9%","-34.8%","-43.4%","Maryland","Townhouse",262400,"9,454","8,205","7,856","1,812","592","5,452","8,390","1,908","664","5,818","7,689","1,705","463","5,521","7,247","1,370","422","5,455","7,144","1,399","397","5,348","6,561","1,214","399","4,948","6,360","1,215","346","4,799","4,550","785","375","3,361","5,349","1,080","354","3,915",105000,"decreased",282027,"South"
"2219","2021",261.582,"ME","113.8%","110.3%","109.4%","75.3%","93.5%","96.8%","86.0%","61.8%","46.3%","84.3%","Maine","All Residential",262000,"2,393","3,016","2,726","793","315","1,618","2,372","637","245","1,490","2,241","580","201","1,460","2,280","590","191","1,499","2,516","654","184","1,678","2,106","541","147","1,418","2,097","480","149","1,468","2,063","461","138","1,464","4,411","1,073","290","3,048",76710,"increased",281597,"Northeast"
"2220","2021",261.582,"ME","113.8%","110.3%","109.4%","75.3%","93.5%","96.8%","86.0%","61.8%","46.3%","84.3%","Maine","Condo/Co-op",301100,"2,393","3,016","2,726","793","315","1,618","2,372","637","245","1,490","2,241","580","201","1,460","2,280","590","191","1,499","2,516","654","184","1,678","2,106","541","147","1,418","2,097","480","149","1,468","2,063","461","138","1,464","4,411","1,073","290","3,048",76710,"increased",323622,"Northeast"
"2221","2021",261.582,"ME","113.8%","110.3%","109.4%","75.3%","93.5%","96.8%","86.0%","61.8%","46.3%","84.3%","Maine","Multi-Family (2-4 Unit)",270200,"2,393","3,016","2,726","793","315","1,618","2,372","637","245","1,490","2,241","580","201","1,460","2,280","590","191","1,499","2,516","654","184","1,678","2,106","541","147","1,418","2,097","480","149","1,468","2,063","461","138","1,464","4,411","1,073","290","3,048",76710,"increased",290411,"Northeast"
"2222","2021",261.582,"ME","113.8%","110.3%","109.4%","75.3%","93.5%","96.8%","86.0%","61.8%","46.3%","84.3%","Maine","Single Family Residential",263300,"2,393","3,016","2,726","793","315","1,618","2,372","637","245","1,490","2,241","580","201","1,460","2,280","590","191","1,499","2,516","654","184","1,678","2,106","541","147","1,418","2,097","480","149","1,468","2,063","461","138","1,464","4,411","1,073","290","3,048",76710,"increased",282995,"Northeast"
"2223","2021",261.582,"ME","113.8%","110.3%","109.4%","75.3%","93.5%","96.8%","86.0%","61.8%","46.3%","84.3%","Maine","Townhouse",505000,"2,393","3,016","2,726","793","315","1,618","2,372","637","245","1,490","2,241","580","201","1,460","2,280","590","191","1,499","2,516","654","184","1,678","2,106","541","147","1,418","2,097","480","149","1,468","2,063","461","138","1,464","4,411","1,073","290","3,048",76710,"increased",542773,"Northeast"
"2224","2021",261.582,"MI","21.4%","-5.0%","-4.3%","-1.7%","-9.3%","-11.9%","-22.0%","-32.9%","-28.8%","-34.8%","Michigan","All Residential",191700,"12,592","11,527","12,227","3,145","1,396","7,686","10,516","2,686","1,224","6,606","9,316","2,381","956","5,979","9,051","2,340","782","5,929","8,351","2,173","749","5,429","8,575","2,231","712","5,632","8,638","2,239","658","5,741","6,757","1,828","565","4,293","8,206","2,164","624","5,418",69540,"decreased",206039,"North Central"
"2225","2021",261.582,"MI","21.4%","-5.0%","-4.3%","-1.7%","-9.3%","-11.9%","-22.0%","-32.9%","-28.8%","-34.8%","Michigan","Condo/Co-op",183600,"12,592","11,527","12,227","3,145","1,396","7,686","10,516","2,686","1,224","6,606","9,316","2,381","956","5,979","9,051","2,340","782","5,929","8,351","2,173","749","5,429","8,575","2,231","712","5,632","8,638","2,239","658","5,741","6,757","1,828","565","4,293","8,206","2,164","624","5,418",69540,"decreased",197333,"North Central"
"2226","2021",261.582,"MI","21.4%","-5.0%","-4.3%","-1.7%","-9.3%","-11.9%","-22.0%","-32.9%","-28.8%","-34.8%","Michigan","Multi-Family (2-4 Unit)",149500,"12,592","11,527","12,227","3,145","1,396","7,686","10,516","2,686","1,224","6,606","9,316","2,381","956","5,979","9,051","2,340","782","5,929","8,351","2,173","749","5,429","8,575","2,231","712","5,632","8,638","2,239","658","5,741","6,757","1,828","565","4,293","8,206","2,164","624","5,418",69540,"decreased",160682,"North Central"
"2227","2021",261.582,"MI","21.4%","-5.0%","-4.3%","-1.7%","-9.3%","-11.9%","-22.0%","-32.9%","-28.8%","-34.8%","Michigan","Single Family Residential",194600,"12,592","11,527","12,227","3,145","1,396","7,686","10,516","2,686","1,224","6,606","9,316","2,381","956","5,979","9,051","2,340","782","5,929","8,351","2,173","749","5,429","8,575","2,231","712","5,632","8,638","2,239","658","5,741","6,757","1,828","565","4,293","8,206","2,164","624","5,418",69540,"decreased",209156,"North Central"
"2228","2021",261.582,"MN","16.9%","-0.3%","-0.8%","9.3%","3.2%","7.8%","4.9%","-5.5%","-3.6%","2.2%","Minnesota","All Residential",275800,"7,744","8,214","8,377","3,034","983","4,360","7,546","2,607","993","3,946","7,341","2,563","934","3,844","7,668","2,590","1,103","3,975","7,243","2,254","890","4,099","7,977","2,157","900","4,920","7,940","2,140","932","4,868","6,775","1,870","713","4,192","7,917","1,972","781","5,164",86740,"increased",296429,"North Central"
"2229","2021",261.582,"MN","16.9%","-0.3%","-0.8%","9.3%","3.2%","7.8%","4.9%","-5.5%","-3.6%","2.2%","Minnesota","Condo/Co-op",185000,"7,744","8,214","8,377","3,034","983","4,360","7,546","2,607","993","3,946","7,341","2,563","934","3,844","7,668","2,590","1,103","3,975","7,243","2,254","890","4,099","7,977","2,157","900","4,920","7,940","2,140","932","4,868","6,775","1,870","713","4,192","7,917","1,972","781","5,164",86740,"increased",198838,"North Central"
"2230","2021",261.582,"MN","16.9%","-0.3%","-0.8%","9.3%","3.2%","7.8%","4.9%","-5.5%","-3.6%","2.2%","Minnesota","Multi-Family (2-4 Unit)",313100,"7,744","8,214","8,377","3,034","983","4,360","7,546","2,607","993","3,946","7,341","2,563","934","3,844","7,668","2,590","1,103","3,975","7,243","2,254","890","4,099","7,977","2,157","900","4,920","7,940","2,140","932","4,868","6,775","1,870","713","4,192","7,917","1,972","781","5,164",86740,"increased",336519,"North Central"
"2231","2021",261.582,"MN","16.9%","-0.3%","-0.8%","9.3%","3.2%","7.8%","4.9%","-5.5%","-3.6%","2.2%","Minnesota","Single Family Residential",286500,"7,744","8,214","8,377","3,034","983","4,360","7,546","2,607","993","3,946","7,341","2,563","934","3,844","7,668","2,590","1,103","3,975","7,243","2,254","890","4,099","7,977","2,157","900","4,920","7,940","2,140","932","4,868","6,775","1,870","713","4,192","7,917","1,972","781","5,164",86740,"increased",307930,"North Central"
"2232","2021",261.582,"MN","16.9%","-0.3%","-0.8%","9.3%","3.2%","7.8%","4.9%","-5.5%","-3.6%","2.2%","Minnesota","Townhouse",243700,"7,744","8,214","8,377","3,034","983","4,360","7,546","2,607","993","3,946","7,341","2,563","934","3,844","7,668","2,590","1,103","3,975","7,243","2,254","890","4,099","7,977","2,157","900","4,920","7,940","2,140","932","4,868","6,775","1,870","713","4,192","7,917","1,972","781","5,164",86740,"increased",261928,"North Central"
"2233","2021",261.582,"MO","21.6%","-8.2%","-3.0%","1.9%","-0.7%","-3.3%","-7.6%","-17.7%","-30.2%","-41.5%","Missouri","All Residential",198100,"10,237","8,581","7,282","1,910","594","4,778","6,482","1,903","678","3,901","6,194","1,676","614","3,904","6,037","1,537","643","3,857","5,883","1,402","599","3,882","6,179","1,359","545","4,275","6,527","1,482","693","4,352","4,926","1,173","443","3,151","5,992","1,127","551","4,314",68570,"decreased",212918,"North Central"
"2234","2021",261.582,"MO","21.6%","-8.2%","-3.0%","1.9%","-0.7%","-3.3%","-7.6%","-17.7%","-30.2%","-41.5%","Missouri","Condo/Co-op",161400,"10,237","8,581","7,282","1,910","594","4,778","6,482","1,903","678","3,901","6,194","1,676","614","3,904","6,037","1,537","643","3,857","5,883","1,402","599","3,882","6,179","1,359","545","4,275","6,527","1,482","693","4,352","4,926","1,173","443","3,151","5,992","1,127","551","4,314",68570,"decreased",173473,"North Central"
"2235","2021",261.582,"MO","21.6%","-8.2%","-3.0%","1.9%","-0.7%","-3.3%","-7.6%","-17.7%","-30.2%","-41.5%","Missouri","Multi-Family (2-4 Unit)",181500,"10,237","8,581","7,282","1,910","594","4,778","6,482","1,903","678","3,901","6,194","1,676","614","3,904","6,037","1,537","643","3,857","5,883","1,402","599","3,882","6,179","1,359","545","4,275","6,527","1,482","693","4,352","4,926","1,173","443","3,151","5,992","1,127","551","4,314",68570,"decreased",195076,"North Central"
"2236","2021",261.582,"MO","21.6%","-8.2%","-3.0%","1.9%","-0.7%","-3.3%","-7.6%","-17.7%","-30.2%","-41.5%","Missouri","Single Family Residential",203200,"10,237","8,581","7,282","1,910","594","4,778","6,482","1,903","678","3,901","6,194","1,676","614","3,904","6,037","1,537","643","3,857","5,883","1,402","599","3,882","6,179","1,359","545","4,275","6,527","1,482","693","4,352","4,926","1,173","443","3,151","5,992","1,127","551","4,314",68570,"decreased",218399,"North Central"
"2237","2021",261.582,"MO","21.6%","-8.2%","-3.0%","1.9%","-0.7%","-3.3%","-7.6%","-17.7%","-30.2%","-41.5%","Missouri","Townhouse",163600,"10,237","8,581","7,282","1,910","594","4,778","6,482","1,903","678","3,901","6,194","1,676","614","3,904","6,037","1,537","643","3,857","5,883","1,402","599","3,882","6,179","1,359","545","4,275","6,527","1,482","693","4,352","4,926","1,173","443","3,151","5,992","1,127","551","4,314",68570,"decreased",175837,"North Central"
"2238","2021",261.582,"MS","91.1%","8.0%","1.0%","-11.5%","-18.8%","-31.2%","-39.7%","-46.3%","-50.2%","-50.4%","Mississippi","All Residential",202300,"2,413","2,403","2,226","355","184","1,687","1,983","340","105","1,538","1,738","266","114","1,358","1,472","252","60","1,160","1,352","206","109","1,037","1,184","152","55","977","1,107","165","53","889","626","51","35","540","1,196","70","125","1,001",50290,"decreased",217432,"South"
"2239","2021",261.582,"MS","91.1%","8.0%","1.0%","-11.5%","-18.8%","-31.2%","-39.7%","-46.3%","-50.2%","-50.4%","Mississippi","Condo/Co-op",169400,"2,413","2,403","2,226","355","184","1,687","1,983","340","105","1,538","1,738","266","114","1,358","1,472","252","60","1,160","1,352","206","109","1,037","1,184","152","55","977","1,107","165","53","889","626","51","35","540","1,196","70","125","1,001",50290,"decreased",182071,"South"
"2240","2021",261.582,"MS","91.1%","8.0%","1.0%","-11.5%","-18.8%","-31.2%","-39.7%","-46.3%","-50.2%","-50.4%","Mississippi","Multi-Family (2-4 Unit)",215000,"2,413","2,403","2,226","355","184","1,687","1,983","340","105","1,538","1,738","266","114","1,358","1,472","252","60","1,160","1,352","206","109","1,037","1,184","152","55","977","1,107","165","53","889","626","51","35","540","1,196","70","125","1,001",50290,"decreased",231082,"South"
"2241","2021",261.582,"MS","91.1%","8.0%","1.0%","-11.5%","-18.8%","-31.2%","-39.7%","-46.3%","-50.2%","-50.4%","Mississippi","Single Family Residential",203800,"2,413","2,403","2,226","355","184","1,687","1,983","340","105","1,538","1,738","266","114","1,358","1,472","252","60","1,160","1,352","206","109","1,037","1,184","152","55","977","1,107","165","53","889","626","51","35","540","1,196","70","125","1,001",50290,"decreased",219044,"South"
"2242","2021",261.582,"MS","91.1%","8.0%","1.0%","-11.5%","-18.8%","-31.2%","-39.7%","-46.3%","-50.2%","-50.4%","Mississippi","Townhouse",154700,"2,413","2,403","2,226","355","184","1,687","1,983","340","105","1,538","1,738","266","114","1,358","1,472","252","60","1,160","1,352","206","109","1,037","1,184","152","55","977","1,107","165","53","889","626","51","35","540","1,196","70","125","1,001",50290,"decreased",166271,"South"
"2243","2021",261.582,"MT","-12.0%","2.6%","16.8%","12.8%","3.7%","11.8%","-7.3%","-9.2%","-15.6%","-13.5%","Montana","All Residential",371300,"1,833","1,878","1,745","354","232","1,159","1,709","374","225","1,110","1,418","350","123","945","1,529","340","124","1,065","1,405","247","151","1,007","1,357","250","111","996","1,545","328","98","1,119","1,801","259","72","844","1,585","264","121","1,200",70090,"decreased",399073,"West"
"2244","2021",261.582,"MT","-12.0%","2.6%","16.8%","12.8%","3.7%","11.8%","-7.3%","-9.2%","-15.6%","-13.5%","Montana","Condo/Co-op",361500,"1,833","1,878","1,745","354","232","1,159","1,709","374","225","1,110","1,418","350","123","945","1,529","340","124","1,065","1,405","247","151","1,007","1,357","250","111","996","1,545","328","98","1,119","1,801","259","72","844","1,585","264","121","1,200",70090,"decreased",388540,"West"
"2245","2021",261.582,"MT","-12.0%","2.6%","16.8%","12.8%","3.7%","11.8%","-7.3%","-9.2%","-15.6%","-13.5%","Montana","Multi-Family (2-4 Unit)",360300,"1,833","1,878","1,745","354","232","1,159","1,709","374","225","1,110","1,418","350","123","945","1,529","340","124","1,065","1,405","247","151","1,007","1,357","250","111","996","1,545","328","98","1,119","1,801","259","72","844","1,585","264","121","1,200",70090,"decreased",387250,"West"
"2246","2021",261.582,"MT","-12.0%","2.6%","16.8%","12.8%","3.7%","11.8%","-7.3%","-9.2%","-15.6%","-13.5%","Montana","Single Family Residential",374900,"1,833","1,878","1,745","354","232","1,159","1,709","374","225","1,110","1,418","350","123","945","1,529","340","124","1,065","1,405","247","151","1,007","1,357","250","111","996","1,545","328","98","1,119","1,801","259","72","844","1,585","264","121","1,200",70090,"decreased",402942,"West"
"2247","2021",261.582,"MT","-12.0%","2.6%","16.8%","12.8%","3.7%","11.8%","-7.3%","-9.2%","-15.6%","-13.5%","Montana","Townhouse",297600,"1,833","1,878","1,745","354","232","1,159","1,709","374","225","1,110","1,418","350","123","945","1,529","340","124","1,065","1,405","247","151","1,007","1,357","250","111","996","1,545","328","98","1,119","1,801","259","72","844","1,585","264","121","1,200",70090,"decreased",319860,"West"
